,name,rating,rating_top,ratings_count,reviews_count,suggestions_count,days,metacritic,added,genre,genres,Label
3353,Shadow Ops: Red Mercury,4.0,3,10,10,328,6316,61,140,Action,"0,0,0,1,0,0,0",3
3360,Shadows: Heretic Kingdoms,4.0,3,15,15,591,2606,74,139,Indie,"0,0,0,1,1,0,0",4
3366,Battle Worlds: Kronos,3.0,3,9,9,465,2981,71,138,Strategy,"0,0,0,0,0,0,1",3
3371,Beyond a Steel Sky,5.0,4,19,21,68,535,72,136,Indie,"0,0,1,1,0,0,0",4
3378,0RBITALIS,3.0,3,7,7,151,2410,73,134,Indie,"0,0,0,0,0,0,0",3
3389,Memoranda,5.0,5,8,8,465,1803,58,130,Indie,"0,0,1,0,0,0,0",3
3391,Four Last Things,5.0,4,10,10,539,1773,83,129,Indie,"0,0,1,0,0,1,0",5
3395,Near Death,4.0,4,9,10,380,1978,70,128,Indie,"0,0,1,1,0,0,0",3
3401,KALIMBA,5.0,4,9,10,285,2572,81,127,Casual,"0,0,0,1,0,0,0",5
3402,Lords of the Realm II,5.0,5,17,17,283,9193,77,127,Strategy,"0,0,0,0,1,0,1",5
3404,A Golden Wake,4.0,4,10,10,433,2642,68,126,Indie,"0,0,1,0,0,0,0",3
3405,The Quiet Man,2.0,1,30,31,556,1157,34,126,Adventure,"0,0,1,1,0,0,0",2
3412,Icewind Dale,5.0,4,58,58,522,7884,87,125,Strategy,"0,0,0,0,1,0,1",5
3418,Act of Aggression - Reboot Edition,4.0,4,10,10,350,2313,71,123,Strategy,"0,0,0,0,0,0,1",3
3425,Unsighted,5.0,5,16,17,211,93,85,122,Indie,"0,0,1,1,1,0,0",5
3426,Skylanders Spyro's Adventure,4.0,3,28,28,483,3733,79,122,Platformer,"0,0,0,1,0,0,0",5
3427,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,5.0,4,9,10,399,827,91,122,Adventure,"0,0,1,0,1,0,0",5
3428,Olija,4.0,4,10,10,56,338,78,122,Indie,"0,0,1,1,0,0,0",5
3429,The Floor is Jelly,5.0,4,14,14,62,2773,83,122,Indie,"0,0,0,0,0,0,0",5
3430,DYNASTY WARRIORS 9,3.0,1,19,21,380,1423,65,121,Adventure,"0,0,1,1,0,0,0",3
3436,Glare,3.0,3,8,8,341,3005,69,121,Indie,"0,0,0,1,0,0,0",3
3440,ShootMania Storm,4.0,4,13,13,601,3188,76,120,Action,"0,0,0,1,0,0,0",4
3444,Mundaun,5.0,5,23,23,392,292,74,117,Indie,"0,0,1,1,0,0,0",4
3445,Karmaflow: The Rock Opera Videogame - Act I & Act II,3.0,4,6,6,375,2432,47,117,Indie,"0,0,1,0,0,0,0",2
3448,Catwoman,3.0,1,19,19,524,6374,46,116,Indie,"0,0,1,1,0,0,0",3
3453,Echo Generation,4.0,4,9,9,564,72,76,115,Strategy,"0,0,0,0,0,0,1",4
3456,Turning Point: Fall of Liberty,3.0,3,22,22,541,5058,39,115,Shooter,"0,1,0,1,0,0,0",3
3459,Bravely Default II,4.0,4,11,11,157,309,80,114,Adventure,"0,0,1,0,1,0,0",5
3460,Wild Arms 3,5.0,4,17,17,429,7233,78,114,RPG,"0,0,0,0,1,0,0",5
3463,Space Siege,4.0,3,16,16,551,4890,60,114,Action,"0,0,0,1,1,0,0",3
3467,9 Monkeys of Shaolin,5.0,4,12,12,444,442,71,112,Indie,"0,0,1,1,0,0,0",3
3470,The Elder Scrolls V: Skyrim - Hearthfire,4.0,3,53,53,346,3406,62,112,RPG,"0,0,0,0,1,0,0",3
3473,Baobabs Mausoleum Ep. 1 Ovnifagos Don´t Eat Flamingos,4.0,3,8,8,371,1640,69,111,Indie,"0,0,1,0,1,0,0",3
3474,State of Decay 2: Juggernaut Edition,4.0,3,49,49,504,659,68,111,Shooter,"0,1,1,1,0,0,0",4
3476,Embr,4.0,3,6,6,176,590,72,110,Indie,"0,0,0,1,0,0,0",3
3480,Balan Wonderworld,2.0,1,12,12,633,281,43,109,Action,"0,0,0,1,0,0,0",2
3481,Neversong,4.0,3,14,16,328,592,75,109,Casual,"0,0,1,1,0,0,0",4
3483,Sea Dogs: City of Abandoned Ships,5.0,4,17,17,538,4618,61,109,Action,"0,0,0,1,1,0,0",3
3500,Fallout 2,5.0,5,907,912,482,8494,86,3931,RPG,"0,0,0,0,1,0,0",5
3505,S.T.A.L.K.E.R.: Shadow of Chernobyl,5.0,5,882,889,573,5402,82,3904,Shooter,"0,1,1,1,1,0,0",5
3510,Burnout Paradise: The Ultimate Box,5.0,4,555,560,411,4713,87,3892,Racing,"1,0,0,0,0,0,0",5
3517,Valiant Hearts: The Great War,5.0,5,1038,1045,511,2748,79,3865,Adventure,"0,0,1,0,1,1,0",5
3518,Frostpunk,5.0,4,708,720,387,1348,85,3857,Strategy,"0,0,0,0,0,0,1",5
3526,Fallout 3: Game of the Year Edition,5.0,4,717,719,625,4463,91,3811,Action,"0,0,0,1,1,0,0",5
3528,Binary Domain,4.0,4,464,466,544,3607,68,3795,Shooter,"0,1,0,1,0,0,0",4
3531,Dark Souls: Remastered,5.0,5,1015,1027,356,1319,84,3775,Action,"0,0,0,1,0,0,0",5
3539,Fallout 3: Mothership Zeta,4.0,4,60,61,675,4534,66,104,Action,"0,0,0,1,1,0,0",4
3540,Samurai Gunn,5.0,5,8,8,205,2944,78,104,Action,"0,0,0,1,0,0,0",5
3543,The Golf Club,4.0,4,13,13,330,2816,70,104,Simulation,"0,0,0,0,0,0,0",3
3546,Urban Empire,3.0,3,14,15,557,1808,62,104,Strategy,"0,0,0,0,0,0,1",3
3553,The Caligula Effect: Overdose,4.0,3,15,15,444,1325,62,102,RPG,"0,0,0,0,1,0,0",3
3557,Death end reQuest,4.0,4,7,7,1301,1360,71,101,Action,"0,0,0,1,0,0,0",3
3558,Everyday Shooter,3.0,1,8,8,245,5196,77,101,Casual,"0,1,0,0,0,0,0",5
3560,Gravity Ghost,5.0,5,9,9,272,2532,75,101,Indie,"0,0,0,0,0,0,0",5
3565,Pacer,3.0,4,9,9,448,2343,75,100,Racing,"1,0,0,0,0,0,0",3
3575,3 out of 10: Season One,3.0,4,14,14,342,513,73,98,Adventure,"0,0,1,0,0,0,0",4
3576,Fate/Extella Link,5.0,4,18,18,246,1304,74,97,Action,"0,0,0,1,0,0,0",4
3581,Her Majesty's SPIFFING,4.0,3,7,8,505,1851,60,96,Indie,"0,0,1,0,0,1,0",3
3585,GRID (2019),4.0,3,24,25,280,813,74,96,Racing,"1,0,0,0,0,0,0",4
3586,Skylar & Plux: Adventure On Clover Island,5.0,4,9,9,523,1689,62,95,Adventure,"0,0,1,1,0,0,0",3
3588,Warlords Battlecry III,5.0,5,18,18,518,6436,73,95,Strategy,"0,0,0,0,1,0,1",4
3590,Doom Eternal: The Ancient Gods - Part One,5.0,4,29,31,263,438,76,94,Shooter,"0,1,0,0,0,0,0",4
3596,Disney•Pixar Toy Story 3: The Video Game,5.0,4,6,6,257,2644,73,92,Adventure,"0,0,1,1,0,0,0",5
3600,Hoa,4.0,4,19,21,108,130,70,91,Casual,"0,0,1,1,0,0,0",4
3606,Farming Simulator 22,4.0,5,6,6,393,40,77,91,Simulation,"0,0,0,0,0,0,0",5
3607,Grand Theft Auto IV: Complete Edition,6.0,5,32,33,315,4084,95,90,Adventure,"0,0,1,1,0,0,0",6
3610,Milkmaid of the Milky Way,5.0,3,11,11,201,1823,74,90,Indie,"0,0,1,0,0,1,0",4
3611,Viking Squad,4.0,4,15,15,318,1915,69,90,Indie,"0,0,1,1,0,0,0",4
3623,The Last Remnant Remastered,4.0,4,7,7,331,1122,66,87,Strategy,"0,0,0,0,1,0,1",3
3625,Kohan II: Kings of War,5.0,4,6,6,566,6311,81,87,Strategy,"0,0,0,0,0,0,1",5
3633,Conan Unconquered,4.0,3,12,12,300,947,62,85,Strategy,"0,0,0,0,0,0,1",1
3635,Mantis Burn Racing,4.0,3,10,10,453,1907,71,84,Casual,"1,0,0,0,0,0,0",3
3638,Madagascar: Escape 2 Africa,4.0,3,30,31,454,4806,59,83,Family,"0,0,0,0,0,0,0",3
3640,IL-2 Sturmovik: Cliffs of Dover,5.0,5,6,6,211,3935,60,83,Simulation,"0,0,0,0,0,0,0",2
3644,Pagan Online,4.0,3,11,13,532,858,64,82,Action,"0,0,0,1,1,0,0",3
3649,Crossroads Inn,4.0,3,11,12,320,801,59,81,Adventure,"0,0,1,0,1,0,1",1
3658,TOEM,5.0,4,12,12,80,106,79,78,Casual,"0,0,1,0,0,0,0",5
3661,Lost Ruins,4.0,4,7,7,440,234,61,77,Indie,"0,0,1,1,0,0,0",3
3662,The Assembly,4.0,4,8,8,435,1992,55,77,Indie,"0,0,1,0,0,0,0",2
3668,Lethal VR,4.0,4,9,9,274,1880,66,74,Shooter,"0,1,0,1,0,0,0",3
3671,Men of Valor,5.0,4,8,8,493,6275,71,73,Action,"0,0,0,1,0,0,0",3
3680,Doom Eternal: The Ancient Gods - Part Two,5.0,5,24,27,310,289,78,70,Shooter,"0,1,0,1,0,0,0",5
3683,Nancy Drew: Warnings at Waverly Academy,5.0,4,10,10,416,4463,76,70,Adventure,"0,0,1,0,0,0,0",5
3684,Nancy Drew: Legend of the Crystal Skull,5.0,4,10,10,521,5199,79,69,Adventure,"0,0,1,0,0,0,0",5
3689,Shattered - Tale of the Forgotten King,3.0,1,12,12,386,319,68,68,Indie,"0,0,1,1,1,0,0",3
3690,Hungry Shark World,4.0,3,15,16,567,2068,72,68,Adventure,"0,0,1,1,0,0,0",4
3691,Nancy Drew: Danger on Deception Island,5.0,4,10,10,310,6665,81,68,Adventure,"0,0,1,0,0,0,0",5
3699,Port Royale,5.0,4,7,7,531,6787,79,67,Strategy,"0,0,0,0,0,0,1",5
3706,A Juggler's Tale,5.0,4,9,11,405,94,73,66,Indie,"0,0,1,1,0,0,0",3
3709,Nancy Drew: The Creature of Kapu Cave,4.0,3,11,11,441,5571,68,65,Adventure,"0,0,1,0,0,0,0",3
3722,Fragments of Him,4.0,4,7,7,225,2070,69,63,Casual,"0,0,1,0,0,0,0",3
3723,Nanotale - Typing Chronicles,4.0,4,7,7,205,276,68,62,Indie,"0,0,1,0,1,0,0",3
3724,Dangerous Driving,3.0,3,9,9,448,998,66,62,Racing,"1,0,0,0,0,0,0",3
3728,Capcom Beat 'Em Up Bundle / カプコン ベルトアクション コレクション,5.0,4,10,10,495,1201,75,61,Arcade,"0,0,0,1,0,0,0",5
3730,rymdkapsel,5.0,4,8,8,80,3075,77,61,Strategy,"0,0,0,0,0,1,1",5
3738,Gears 5: Hivebusters,5.0,4,29,29,349,382,82,59,Shooter,"0,1,0,1,0,0,0",5
3743,Medal of Honor: Above and Beyond,4.0,4,8,8,491,387,66,57,Shooter,"0,1,1,1,0,0,0",3
3744,Code of Princess,3.0,1,7,7,476,3544,53,57,Adventure,"0,0,1,1,1,0,0",2
3745,ZONE OF THE ENDERS: The 2nd Runner - M∀RS,5.0,5,14,14,549,1215,71,56,Action,"0,0,0,1,0,0,0",4
3749,Sneaky Sneaky,4.0,4,7,7,322,2607,63,55,Adventure,"0,0,1,0,1,0,1",3
3752,DarkMaus,3.0,4,8,8,113,2167,83,54,Indie,"0,0,0,1,1,0,0",5
3758,The Eternal Cylinder,5.0,5,8,8,218,93,80,52,Action,"0,0,0,1,0,0,0",5
3759,Tony Tough and the Night of Roasted Moths,5.0,4,6,6,315,2431,68,51,Casual,"0,0,1,0,0,0,0",3
3762,CALENDULA,4.0,4,12,12,157,2160,67,50,Indie,"0,0,0,0,0,0,0",3
3763,Fallout 4: Nuka-World,4.0,4,20,21,332,1950,71,49,Shooter,"0,1,0,1,1,0,0",4
3767,Silent Hill: HD Collection,4.0,4,20,20,353,3574,70,49,Adventure,"0,0,1,1,0,0,0",4
3768,Angry Birds Seasons,4.0,4,23,23,173,4090,78,49,Casual,"0,0,0,1,0,1,0",5
3770,Teamfight Tactics,5.0,4,28,28,330,928,79,49,Strategy,"0,0,0,0,0,0,1",5
3772,Wide Ocean Big Jacket,5.0,5,10,11,128,711,79,48,Casual,"0,0,1,0,0,0,0",5
3773,Destiny 2: Curse of Osiris,4.0,4,35,35,553,1488,58,48,Massively Multiplayer,"0,1,1,1,0,0,0",3
3774,Niko: Through The Dream,4.0,4,6,6,255,2361,74,48,Indie,"0,0,1,0,0,1,0",5
